symbol,exchange,date,adjusted close,option symbol,expiration,strike,call/put,style,ask,bid,mean price,iv,volume,open interest,stock price for iv,*,delta,vega,gamma,theta,rho
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02015000,03/31/17,2015,C,E,359.1,348,353.55,0.285146,0,967,2368.927,*,0.999946,0,0,0,0.055204
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02015000,03/31/17,2015,P,E,0.05,0,0,0.281087,0,823,2368.927,*,0,0,0,-0,0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02020000,03/31/17,2020,C,E,354.3,342.8,348.55,0.285146,0,794,2368.927,*,0.999946,0,0,0,0.055341
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02020000,03/31/17,2020,P,E,0.05,0,0,0.281087,0,957,2368.927,*,0,0,0,-0,0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02025000,03/31/17,2025,C,E,349.3,337.8,343.55,0.285146,0,324,2368.927,*,0.999946,0,0,0,0.055478
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02025000,03/31/17,2025,P,E,0.05,0,0,0.281087,0,6354,2368.927,*,0,0,0,-0,0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02030000,03/31/17,2030,C,E,344.3,332.8,338.55,0.285146,0,0,2368.927,*,0.999946,0,0,0,0.055615
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02030000,03/31/17,2030,P,E,0.05,0,0,0.281087,0,793,2368.927,*,0,0,0,-0,0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02035000,03/31/17,2035,C,E,339.1,328,333.55,0.285146,0,0,2368.927,*,0.999946,0,0,0,0.055752
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02035000,03/31/17,2035,P,E,0.05,0,0,0.281087,0,106,2368.927,*,0,0,0,-0,0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02040000,03/31/17,2040,C,E,334.3,322.8,328.55,0.285146,0,2200,2368.927,*,0.999946,0,0,0,0.055889
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02040000,03/31/17,2040,P,E,0.05,0,0,0.281087,1000,9877,2368.927,*,0,0,0,-0,0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02045000,03/31/17,2045,C,E,329.3,317.8,323.55,0.285146,0,2204,2368.927,*,0.999946,0,0,0,0.056026
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02045000,03/31/17,2045,P,E,0.05,0,0,0.281087,0,654,2368.927,*,0,0,0,-0,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02050000,03/31/17,2050,C,E,324.3,312.8,318.55,0.285146,0,57,2368.927,*,0.999946,0,0,0,0.056163
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02050000,03/31/17,2050,P,E,0.05,0,0,0.281087,1000,18443,2368.927,*,0,0,0,-0,0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02055000,03/31/17,2055,C,E,319.1,308,313.55,0.285146,0,4,2368.927,*,0.999946,0,0,0,0.0563
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02055000,03/31/17,2055,P,E,0.05,0,0,0.281087,0,7941,2368.927,*,0,0,0,-0,0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02060000,03/31/17,2060,C,E,314.1,303,308.55,0.285146,0,4,2368.927,*,0.999946,0,0,0,0.056437
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02060000,03/31/17,2060,P,E,0.05,0,0,0.281087,0,1885,2368.927,*,0,0,0,-0,0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02065000,03/31/17,2065,C,E,309.3,297.8,303.55,0.285146,0,0,2368.927,*,0.999946,0,0,0,0.056574
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02065000,03/31/17,2065,P,E,0.05,0,0,0.281087,0,1131,2368.927,*,0,0,0,-0,0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02070000,03/31/17,2070,C,E,304.3,292.8,298.55,0.285146,0,4,2368.927,*,0.999946,0,0,0,0.056711
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02070000,03/31/17,2070,P,E,0.05,0,0,0.281087,0,642,2368.927,*,0,0,0,-0,0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02075000,03/31/17,2075,C,E,299.3,287.8,293.55,0.285146,0,1011,2368.927,*,0.999946,0,0,0,0.056848
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02075000,03/31/17,2075,P,E,0.05,0,0,0.281087,0,9086,2368.927,*,0,0,0,-0,0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02080000,03/31/17,2080,C,E,294.3,282.8,288.55,0.285146,0,0,2368.927,*,0.999946,0,0,0,0.056985
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02080000,03/31/17,2080,P,E,0.05,0,0,0.281087,0,12512,2368.927,*,0,0,0,-0,0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02085000,03/31/17,2085,C,E,289.3,277.8,283.55,0.285146,0,0,2368.927,*,0.999946,0,0,0,0.057122
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02085000,03/31/17,2085,P,E,0.05,0,0,0.281087,0,592,2368.927,*,0,0,0,-0,0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02090000,03/31/17,2090,C,E,284.1,273,278.55,0.285146,0,0,2368.927,*,0.999946,0,0,0,0.057259
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02090000,03/31/17,2090,P,E,0.05,0,0,0.281087,0,3544,2368.927,*,0,0,0,-0,0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02095000,03/31/17,2095,C,E,279.3,267.8,273.55,0.285146,0,1,2368.927,*,0.999946,0,0,0,0.057396
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02095000,03/31/17,2095,P,E,0.05,0,0,0.281087,0,592,2368.927,*,0,0,0,-0,0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02100000,03/31/17,2100,C,E,274.1,263,268.55,0.285146,0,234,2368.927,*,0.999946,0,0,0,0.057533
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02100000,03/31/17,2100,P,E,0.05,0,0,0.281087,2,43830,2368.927,*,-0,0,0,-0,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02105000,03/31/17,2105,C,E,269.5,258.1,263.8,0.285146,0,0,2368.927,*,0.999946,0,0,0,0.05767
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02105000,03/31/17,2105,P,E,0.05,0,0,0.281087,0,1316,2368.927,*,-0,0,0,-0,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02110000,03/31/17,2110,C,E,264.5,253.1,258.8,0.285146,1,8,2368.927,*,0.999946,0,0,0,0.057807
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02110000,03/31/17,2110,P,E,0.05,0,0,0.281087,0,4888,2368.927,*,-0,0,0,-0,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02115000,03/31/17,2115,C,E,259.5,248.1,253.8,0.285146,0,1,2368.927,*,0.999946,0,0,0,0.057944
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02115000,03/31/17,2115,P,E,0.05,0,0,0.281087,0,2801,2368.927,*,-0,0,0,-0,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02120000,03/31/17,2120,C,E,254.5,243.1,248.8,0.285146,0,100,2368.927,*,0.999946,0,0,0,0.058081
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02120000,03/31/17,2120,P,E,0.05,0,0,0.281087,9,3255,2368.927,*,-0,0,0,-0,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02125000,03/31/17,2125,C,E,249.5,238.1,243.8,0.285146,0,57,2368.927,*,0.999946,0,0,0,0.058218
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02125000,03/31/17,2125,P,E,0.05,0,0,0.281087,0,20706,2368.927,*,-0,0,0,-0,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02130000,03/31/17,2130,C,E,244.5,233.1,238.8,0.285146,0,11,2368.927,*,0.999946,0,0,0,0.058355
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02130000,03/31/17,2130,P,E,0.05,0,0,0.281087,0,7663,2368.927,*,-0,0,0,-0,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02135000,03/31/17,2135,C,E,239.5,228.1,233.8,0.285146,0,17,2368.927,*,0.999946,0,0,0,0.058492
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02135000,03/31/17,2135,P,E,0.05,0,0,0.281087,0,5313,2368.927,*,-0,0,0,-0,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02140000,03/31/17,2140,C,E,234.5,223.1,228.8,0.285146,0,0,2368.927,*,0.999946,0,0,0,0.058629
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02140000,03/31/17,2140,P,E,0.05,0,0,0.281087,0,9637,2368.927,*,-0,0,0,-0,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02145000,03/31/17,2145,C,E,229.5,218.1,223.8,0.285146,0,50,2368.927,*,0.999946,0,0,0,0.058766
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02145000,03/31/17,2145,P,E,0.05,0,0,0.281087,0,1632,2368.927,*,-0,0,0,-0,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02150000,03/31/17,2150,C,E,224.3,213.3,218.8,0.285146,0,5745,2368.927,*,0.999946,0,0,0,0.058903
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02150000,03/31/17,2150,P,E,0.05,0,0,0.281087,18,24252,2368.927,*,-0,0,0,-0,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02155000,03/31/17,2155,C,E,219.3,208.3,213.8,0.285146,0,0,2368.927,*,0.999946,0,0,0,0.059039
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02155000,03/31/17,2155,P,E,0.05,0,0,0.281087,0,6304,2368.927,*,-0,0,0,-0,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02160000,03/31/17,2160,C,E,214.5,203.1,208.8,0.285146,0,23,2368.927,*,0.999946,0,0,0,0.059176
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02160000,03/31/17,2160,P,E,0.05,0,0,0.281087,0,4755,2368.927,*,-0,0,0,-0,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02165000,03/31/17,2165,C,E,209.3,198.3,203.8,0.285146,0,10,2368.927,*,0.999946,0,0,0,0.059313
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02165000,03/31/17,2165,P,E,0.05,0,0,0.281087,0,4158,2368.927,*,-0,0,0,-0,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02170000,03/31/17,2170,C,E,204.5,193.1,198.8,0.285146,0,75,2368.927,*,0.999946,0,0,0,0.05945
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02170000,03/31/17,2170,P,E,0.05,0,0,0.281087,0,860,2368.927,*,-0,0,0,-0,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02175000,03/31/17,2175,C,E,199.5,188.1,193.8,0.285146,1,7338,2368.927,*,0.999946,0,0,0,0.059587
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02175000,03/31/17,2175,P,E,0.05,0,0,0.281087,37,18197,2368.927,*,-0,0,0,-0,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02180000,03/31/17,2180,C,E,194.5,183.1,188.8,0.285146,1,54,2368.927,*,0.999946,0,0,0,0.059724
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02180000,03/31/17,2180,P,E,0.05,0,0,0.281087,6,6381,2368.927,*,-0,0,0,-0.000001,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02185000,03/31/17,2185,C,E,189.5,178.1,183.8,0.285146,0,55,2368.927,*,0.999946,0,0,0,0.059861
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02185000,03/31/17,2185,P,E,0.05,0,0,0.281087,0,8956,2368.927,*,-0,0,0,-0.000002,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02190000,03/31/17,2190,C,E,184.3,173.3,178.8,0.285146,0,27,2368.927,*,0.999945,0,0,0,0.059998
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02190000,03/31/17,2190,P,E,0.05,0,0,0.281087,302,6732,2368.927,*,-0,0,0,-0.000004,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02195000,03/31/17,2195,C,E,179.4,168.3,173.85,0.285146,0,31,2368.927,*,0.999945,0.000001,0,0,0.060135
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02195000,03/31/17,2195,P,E,0.05,0,0,0.281087,0,11117,2368.927,*,-0,0.000001,0,-0.00001,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02200000,03/31/17,2200,C,E,174.6,163.1,168.85,0.285146,9,959,2368.927,*,0.999945,0.000002,0,0,0.060272
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02200000,03/31/17,2200,P,E,0.05,0,0,0.281087,844,22603,2368.927,*,-0,0.000002,0,-0.000022,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02205000,03/31/17,2205,C,E,169.1,158,163.55,0.285146,0,20,2368.927,*,0.999945,0.000005,0,0,0.060409
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02205000,03/31/17,2205,P,E,0.05,0,0,0.281087,151,687,2368.927,*,-0.000001,0.000003,0,-0.000047,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02210000,03/31/17,2210,C,E,164.3,152.8,158.55,0.285146,0,19,2368.927,*,0.999944,0.00001,0,0,0.060546
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02210000,03/31/17,2210,P,E,0.1,0,0,0.281087,169,13200,2368.927,*,-0.000001,0.000007,0,-0.000098,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02215000,03/31/17,2215,C,E,159.3,147.8,153.55,0.285146,0,46,2368.927,*,0.999942,0.000019,0,0,0.060683
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02215000,03/31/17,2215,P,E,0.1,0,0,0.281087,750,13210,2368.927,*,-0.000002,0.000014,0,-0.000201,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02220000,03/31/17,2220,C,E,154.3,142.8,148.55,0.285146,0,66,2368.927,*,0.999939,0.000037,0.000001,0,0.06082
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02220000,03/31/17,2220,P,E,0.1,0,0,0.281087,408,6363,2368.927,*,-0.000005,0.000028,0.000001,-0.000401,-0
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02225000,03/31/17,2225,C,E,149.3,137.8,143.55,0.285146,4,587,2368.927,*,0.999933,0.000071,0.000002,0,0.060956
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02225000,03/31/17,2225,P,E,0.1,0,0,0.281087,1939,15928,2368.927,*,-0.00001,0.000055,0.000001,-0.000778,-0.000001
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02230000,03/31/17,2230,C,E,144.3,132.8,138.55,0.285146,0,207,2368.927,*,0.99992,0.000133,0.000003,0,0.061093
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02230000,03/31/17,2230,P,E,0.1,0,0,0.281087,762,19082,2368.927,*,-0.00002,0.000105,0.000002,-0.001475,-0.000001
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02235000,03/31/17,2235,C,E,139.3,127.8,133.55,0.285146,0,50,2368.927,*,0.999898,0.000242,0.000006,0,0.061228
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02235000,03/31/17,2235,P,E,0.1,0,0,0.281087,1380,3137,2368.927,*,-0.000037,0.000194,0.000004,-0.002726,-0.000002
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02240000,03/31/17,2240,C,E,134.1,123.1,128.6,0.285146,0,174,2368.927,*,0.999859,0.000429,0.00001,0,0.061363
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02240000,03/31/17,2240,P,E,0.1,0.05,0.075,0.281087,1931,8738,2368.927,*,-0.00007,0.00035,0.000008,-0.004919,-0.000005
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02245000,03/31/17,2245,C,E,129.3,117.9,123.6,0.285146,6,126,2368.927,*,0.99979,0.000743,0.000017,0,0.061495
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02245000,03/31/17,2245,P,E,0.1,0.05,0.075,0.281087,28,2416,2368.927,*,-0.000127,0.000616,0.000014,-0.008662,-0.000008
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02250000,03/31/17,2250,C,E,123,113.8,118.4,0.285146,20,2984,2368.927,*,0.999672,0.001258,0.000029,0,0.061624
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02250000,03/31/17,2250,P,E,0.1,0.05,0.075,0.281087,399,39217,2368.927,*,-0.000227,0.001058,0.000024,-0.014888,-0.000015
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02255000,03/31/17,2255,C,E,118.3,109.1,113.7,0.285146,0,158,2368.927,*,0.999476,0.002081,0.000047,0,0.061749
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02255000,03/31/17,2255,P,E,0.1,0.05,0.075,0.281087,186,11627,2368.927,*,-0.000396,0.001776,0.000041,-0.024983,-0.000026
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02260000,03/31/17,2260,C,E,113.4,104.1,108.75,0.285146,2,652,2368.927,*,0.999155,0.003362,0.000077,0,0.061865
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02260000,03/31/17,2260,P,E,0.1,0.05,0.075,0.281087,267,8019,2368.927,*,-0.000675,0.00291,0.000067,-0.040938,-0.000044
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02265000,03/31/17,2265,C,E,108.3,99.3,103.8,0.285146,2,1578,2368.927,*,0.998646,0.005309,0.000121,-0.008582,0.061968
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02265000,03/31/17,2265,P,E,0.1,0.05,0.075,0.281087,415,16377,2368.927,*,-0.001126,0.004656,0.000108,-0.065511,-0.000073
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02270000,03/31/17,2270,C,E,103.3,94.3,98.8,0.285146,19,831,2368.927,*,0.997852,0.008194,0.000187,-0.049903,0.062054
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02270000,03/31/17,2270,P,E,0.1,0.05,0.075,0.281087,180,10017,2368.927,*,-0.001837,0.007277,0.000168,-0.102397,-0.00012
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02275000,03/31/17,2275,C,E,98.3,89.3,93.8,0.285146,30,12793,2368.927,*,0.996645,0.012363,0.000282,-0.109555,0.062112
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02275000,03/31/17,2275,P,E,0.1,0.05,0.075,0.281087,705,27627,2368.927,*,-0.002932,0.011112,0.000257,-0.156355,-0.000191
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02280000,03/31/17,2280,C,E,93.1,84.3,88.7,0.285146,15,4059,2368.927,*,0.994849,0.018237,0.000416,-0.19355,0.062132
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02280000,03/31/17,2280,P,E,0.15,0.05,0.1,0.281087,2726,7933,2368.927,*,-0.004579,0.016577,0.000384,-0.233269,-0.000299
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02285000,03/31/17,2285,C,E,88.3,79.3,83.8,0.285146,0,1947,2368.927,*,0.992237,0.026305,0.0006,-0.308883,0.062098
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02285000,03/31/17,2285,P,E,0.15,0.05,0.1,0.281087,211,4191,2368.927,*,-0.007001,0.024166,0.000559,-0.340082,-0.000457
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02290000,03/31/17,2290,C,E,83.3,74.7,79,0.285146,6,2216,2368.927,,0.988522,0.037107,0.000846,-0.463261,0.061993
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02290000,03/31/17,2290,P,E,0.15,0.1,0.125,0.281087,925,8383,2368.927,,-0.010481,0.034431,0.000797,-0.484573,-0.000684
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02295000,03/31/17,2295,C,E,78.1,69.4,73.75,0.265033,7,287,2368.927,*,0.988947,0.035906,0.000881,-0.410143,0.062158
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02295000,03/31/17,2295,P,E,0.2,0.05,0.125,0.267687,964,5326,2368.927,*,-0.011669,0.037801,0.000918,-0.506688,-0.000761
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02300000,03/31/17,2300,C,E,73.2,64.6,68.9,0.244921,14,7438,2368.927,*,0.989436,0.034512,0.000916,-0.357062,0.062327
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02300000,03/31/17,2300,P,E,0.2,0.1,0.15,0.254286,5628,34741,2368.927,*,-0.013104,0.041794,0.001069,-0.532218,-0.000854
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02305000,03/31/17,2305,C,E,68.2,59.6,63.9,0.224808,16,2510,2368.927,*,0.990001,0.032886,0.000951,-0.304189,0.062501
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02305000,03/31/17,2305,P,E,0.2,0.1,0.15,0.240886,2228,3138,2368.927,*,-0.014858,0.046576,0.001258,-0.561927,-0.000969
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02310000,03/31/17,2310,C,E,63.5,54.4,58.95,0.204695,9,713,2368.927,*,0.990656,0.030985,0.000985,-0.25175,0.062681
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02310000,03/31/17,2310,P,E,0.45,0.1,0.275,0.227486,1512,14939,2368.927,*,-0.017037,0.052373,0.001497,-0.596795,-0.00111
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02315000,03/31/17,2315,C,E,58.5,49.4,53.95,0.184582,3,5839,2368.927,*,0.991417,0.02875,0.001013,-0.200057,0.062868
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02315000,03/31/17,2315,P,E,0.5,0.1,0.3,0.214085,1347,10794,2368.927,*,-0.019787,0.059493,0.001807,-0.638094,-0.00129
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02320000,03/31/17,2320,C,E,52.9,44.4,48.65,0.164469,23,11040,2368.927,*,0.992301,0.026114,0.001033,-0.149546,0.063062
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02320000,03/31/17,2320,P,E,0.5,0.1,0.3,0.200685,3189,20815,2368.927,*,-0.023324,0.068365,0.002216,-0.687488,-0.00152
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02325000,03/31/17,2325,C,E,44.5,43.3,43.9,0.144356,223,7257,2368.927,,0.993327,0.022996,0.001036,-0.100845,0.063266
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02325000,03/31/17,2325,P,E,0.3,0.2,0.25,0.187284,4887,22180,2368.927,,-0.027971,0.079598,0.002764,-0.747163,-0.001822
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02330000,03/31/17,2330,C,E,41.3,37.2,39.25,0.183284,2,11509,2368.927,,0.958047,0.110945,0.003937,-0.953989,0.061104
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02330000,03/31/17,2330,P,E,0.35,0.25,0.3,0.17472,3451,15873,2368.927,,-0.034888,0.095557,0.003557,-0.837027,-0.002272
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02335000,03/31/17,2335,C,E,38.3,32.3,35.3,0.164294,21,8914,2368.927,*,0.953331,0.120906,0.004786,-0.930911,0.060935
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02335000,03/31/17,2335,P,E,0.4,0.2,0.3,0.158584,3478,17981,2368.927,*,-0.04104,0.109101,0.004475,-0.867713,-0.002673
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02340000,03/31/17,2340,C,E,31.1,27.9,29.5,0.145303,222,2953,2368.927,*,0.946865,0.134109,0.006003,-0.912581,0.060652
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02340000,03/31/17,2340,P,E,0.5,0.2,0.35,0.142448,7785,9176,2368.927,*,-0.049685,0.127239,0.00581,-0.909433,-0.003235
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02345000,03/31/17,2345,C,E,24.8,21,22.9,0.126312,386,10060,2368.927,*,0.937515,0.15236,0.007845,-0.901242,0.060181
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02345000,03/31/17,2345,P,E,0.5,0.35,0.425,0.126312,7057,8247,2368.927,,-0.06243,0.15236,0.007845,-0.966254,-0.004064
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02350000,03/31/17,2350,C,E,19.9,17.3,18.6,0.113319,12085,20535,2368.927,*,0.911573,0.198639,0.011401,-1.066276,0.05863
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02350000,03/31/17,2350,P,E,0.65,0.5,0.575,0.113319,16403,18542,2368.927,,-0.088373,0.198639,0.011401,-1.131152,-0.005751
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02355000,03/31/17,2355,C,E,16.3,13.6,14.95,0.109862,1570,11233,2368.927,,0.846926,0.292957,0.017344,-1.554316,0.054558
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02355000,03/31/17,2355,P,E,0.95,0.8,0.875,0.102317,9434,6605,2368.927,,-0.135965,0.27053,0.017197,-1.392723,-0.008848
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02360000,03/31/17,2360,C,E,11,9.5,10.25,0.091067,4781,12413,2368.927,,0.784827,0.362409,0.025884,-1.599376,0.050656
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02360000,03/31/17,2360,P,E,1.5,1.25,1.375,0.090718,11492,6268,2368.927,,-0.21424,0.361549,0.025922,-1.653708,-0.013942
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02365000,03/31/17,2365,C,E,6.8,5.6,6.2,0.080399,6319,10228,2368.927,,0.651656,0.45844,0.037087,-1.800799,0.042124
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02365000,03/31/17,2365,P,E,2.5,2,2.25,0.078488,11879,1354,2368.927,,-0.344823,0.456743,0.037849,-1.814574,-0.022441
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02370000,03/31/17,2370,C,E,3.6,2.9,3.25,0.076634,11836,6983,2368.927,,0.453143,0.491231,0.041692,-1.852992,0.029321
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02370000,03/31/17,2370,P,E,5.2,3.7,4.45,0.07791,10559,11174,2368.927,,-0.546013,0.491345,0.041019,-1.949044,-0.035559
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02375000,03/31/17,2375,C,E,2,1.25,1.625,0.079952,25278,33581,2368.927,,0.268866,0.40911,0.033281,-1.618118,0.017405
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02375000,03/31/17,2375,P,E,8.7,7,7.85,0.082088,2015,19130,2368.927,,-0.725727,0.413146,0.032735,-1.742212,-0.047316
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02380000,03/31/17,2380,C,E,0.95,0.5,0.725,0.082575,8888,5625,2368.927,,0.139381,0.275149,0.021673,-1.127026,0.009026
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02380000,03/31/17,2380,P,E,16.4,8.3,12.35,0.098664,127,3224,2368.927,,-0.817403,0.328228,0.021637,-1.671487,-0.05339
SPX,CBOE,03/30/17,2368.06,SPXW  170331C02385000,03/31/17,2385,C,E,0.45,0.2,0.325,0.082575,12311,12097,2368.927,*,0.058364,0.144538,0.011385,-0.592995,0.003781
SPX,CBOE,03/30/17,2368.06,SPXW  170331P02385000,03/31/17,2385,P,E,19.8,13.6,16.7,0.098664,109,1284,2368.927,*,-0.9052,0.209159,0.013788,-1.08963,-0.059206
